135,0.012608,0.002432,0.005120,0.336896,9.798080,3.935036,9.805971
136,0.012288,0.003072,0.006144,0.337920,9.753504,3.887737,9.761641
137,0.012288,0.003424,0.005504,0.337920,9.724864,3.859937,9.732962
138,0.013312,0.003072,0.006144,0.337920,9.665152,3.821048,9.672982
139,0.012288,0.003072,0.006144,0.338080,9.681920,3.818407,9.689712
140,0.012288,0.003072,0.006176,0.337920,9.653472,3.785897,9.661572
141,0.012288,0.002048,0.005536,0.337920,9.639744,3.767128,9.648383
142,0.012288,0.004096,0.006144,0.336896,9.663328,3.797218,9.671452
143,0.012288,0.003104,0.006144,0.337920,9.623584,3.766538,9.631662
144,0.012576,0.002400,0.006144,0.337920,9.614400,3.764418,9.622433
145,0.012640,0.003072,0.006144,0.337920,9.597216,3.745848,9.605423
146,0.012288,0.003168,0.006144,0.336896,9.568736,3.710748,9.576743
147,0.012288,0.003072,0.006144,0.337920,9.626400,3.748068,9.634213
148,0.012288,0.003072,0.006144,0.336896,9.590240,3.730639,9.598253
149,0.012288,0.003072,0.006432,0.336896,9.594528,3.728019,9.602403
150,0.013312,0.003072,0.006144,0.338080,9.602112,3.741199,9.609932
151,0.012288,0.003072,0.006144,0.337920,9.560096,3.696779,9.567914
152,0.012288,0.003072,0.006144,0.337920,9.533440,3.667779,9.541763
153,0.012288,0.003072,0.006144,0.337920,9.485312,3.629220,9.493264
154,0.012288,0.003072,0.006144,0.337920,9.485184,3.612510,9.493455
155,0.012512,0.002048,0.006144,0.337920,9.452928,3.580230,9.460974
156,0.012288,0.003072,0.006144,0.337920,9.438048,3.558530,9.445995
157,0.013312,0.003072,0.006144,0.337920,9.375232,3.538020,9.383095
158,0.012288,0.003072,0.006304,0.337120,9.360896,3.502751,9.368826
159,0.012512,0.003072,0.006144,0.337920,9.382784,3.504561,9.390475
160,0.012288,0.003392,0.006144,0.336896,9.302592,3.467011,9.310486
161,0.012288,0.003072,0.006144,0.337920,9.332896,3.469521,9.340826
162,0.012288,0.003072,0.006144,0.337920,9.333792,3.471521,9.341746
163,0.012288,0.003072,0.006144,0.337920,9.322336,3.453271,9.330096
164,0.012288,0.003072,0.006432,0.338944,9.314080,3.457841,9.321926
165,0.011264,0.002464,0.006144,0.337920,9.293632,3.459381,9.301396
166,0.012608,0.002048,0.005120,0.337920,9.289280,3.434222,9.297097
167,0.012288,0.003072,0.007168,0.336896,9.313792,3.436512,9.321606
168,0.012288,0.003168,0.006144,0.336896,9.321376,3.463612,9.329345
169,0.012288,0.003328,0.006432,0.337920,9.323296,3.453762,9.331156
170,0.012544,0.003392,0.005120,0.336896,9.324416,3.468481,9.332356
171,0.012288,0.003072,0.006144,0.337920,9.341856,3.479471,9.349956
172,0.013312,0.003072,0.006144,0.337920,9.355808,3.483561,9.363836
173,0.012288,0.003072,0.006400,0.337920,9.342944,3.488982,9.350895
174,0.012288,0.003072,0.006144,0.337920,9.368800,3.509351,9.376786
175,0.012288,0.003072,0.006144,0.337984,9.372832,3.512211,9.380735
176,0.012704,0.003072,0.006144,0.336896,9.362304,3.508401,9.370156
177,0.012288,0.003072,0.006368,0.337920,9.376448,3.517570,9.384225
178,0.012288,0.003072,0.006144,0.337920,9.299776,3.476541,9.307876
179,0.012288,0.003072,0.006144,0.337920,9.356576,3.491741,9.364466
180,0.012288,0.003296,0.006144,0.337920,9.329600,3.479151,9.337626
181,0.012288,0.003072,0.006144,0.337920,9.406496,3.479701,9.414315
182,0.012288,0.003072,0.006144,0.337920,9.391968,3.511911,9.404345
183,0.012448,0.003296,0.006144,0.337920,9.341472,3.475601,9.349716
184,0.013312,0.003072,0.006144,0.337920,9.314176,3.450532,9.322276
185,0.012288,0.003296,0.006144,0.336960,9.302624,3.450342,9.310646
186,0.012288,0.003392,0.005472,0.336896,9.303360,3.444691,9.311286
187,0.012288,0.003072,0.006176,0.337920,9.273472,3.432772,9.281437
188,0.012288,0.003072,0.006336,0.336896,9.302752,3.452652,9.311696
189,0.012288,0.003072,0.006144,0.337920,9.295072,3.447992,9.302936
190,0.012288,0.003072,0.006144,0.337920,9.273536,3.422552,9.281417
191,0.012288,0.003264,0.006144,0.336896,9.272544,3.421572,9.280326
192,0.012288,0.003072,0.006144,0.337920,9.284384,3.438261,9.292376
193,0.012288,0.003328,0.006144,0.337920,9.270752,3.423282,9.278667
194,0.012288,0.003072,0.006304,0.337120,9.299872,3.440211,9.308166
195,0.012640,0.002464,0.006144,0.337920,9.300544,3.437502,9.310466
196,0.012480,0.003328,0.006432,0.337216,9.281760,3.425012,9.289747
197,0.012544,0.003072,0.006144,0.337920,9.299136,3.432412,9.306936
198,0.012288,0.002432,0.006144,0.337920,9.310336,3.435101,9.318206
199,0.012288,0.003072,0.006144,0.338016,9.298208,3.433892,9.306016
200,0.012288,0.003296,0.005536,0.336896,9.294176,3.441982,9.302177
201,0.012288,0.002464,0.006144,0.336992,9.290528,3.433592,9.298206
202,0.012480,0.003072,0.006432,0.337184,9.286176,3.421052,9.294446
203,0.013312,0.002048,0.006144,0.337920,9.263840,3.393422,9.271827
204,0.012672,0.003072,0.006144,0.337184,9.262720,3.392352,9.270757
205,0.012288,0.003072,0.006144,0.337920,9.218080,3.372313,9.226137
206,0.012288,0.003360,0.006464,0.337920,9.193312,3.330623,9.201547
207,0.012288,0.003072,0.006144,0.337920,9.166176,3.325053,9.174308
